,Name,Compound,Description,Duration,End,Negative,Neutral,Positive,Price(USD),ROI(Pct),Start,Ticker,Timezone
n,Cartel Chain,,A seamless ecommerce continuum Eliminating middle men reducing global carbon emissions and more,50 days 23:59:00.000000000,2018-04-30 23:59:00,,,,0.0,0.0,2018-03-11 00:00:00,CRTL,UTC+7
n,MediChain.Online,,MediChain will bring better health to patients with the help of blockchain technology,60 days 23:59:00.000000000,2018-04-30 23:59:00,,,,0.0,0.0,2018-03-01 00:00:00,MCU,UTC+0
n,ThinkCoin,,ThinkCoin is a Multi Asset Trading which leverages blockhain technology to ensure that investors get optimal returns,13 days 23:59:00.000000000,2018-04-30 23:59:00,,,,0.0,0.0,2018-04-17 00:00:00,TCO,UTC+0
n,WIIX,,Innovations Global Opportunites and a new World with Blockchain Technology,29 days 23:59:00.000000000,2018-04-30 23:59:00,,,,0.0,0.0,2018-04-01 00:00:00,WIIX,UTC--5
n,Etherty,,Platform that utilizes blockchain technology to provide a onestop solution for the purchase sale and crowdsale of real estate globally,46 days 23:59:00.000000000,2018-04-30 23:59:00,,,,0.0,0.0,2018-03-15 00:00:00,ETY,UTC+0
n,IPStock,,IPStock implements visual digital content registry on blockchain and license management through smartcontracts,29 days 23:59:00.000000000,2018-04-30 23:59:00,,,,0.0,0.0,2018-04-01 00:00:00,IPS,UTC+1
n,Elementh,,Elementh is a blockchain designed for the ecommerce market,30 days 00:00:00.000000000,2018-05-01 00:00:00,,,,0.0,0.0,2018-04-01 00:00:00,EEE,UTC+0
n,Decentralized News Network,,DNN is a Political News Platform Fighting Fake News and Combating Censorship,28 days 00:00:00.000000000,2018-05-01 00:00:00,,,,0.0,0.0,2018-04-03 00:00:00,DNN,UTC+0
n,Kerberos Coin,,Altcoin Mining Operation Using Smart Contracts  Based On the Ethereum Blockchain,30 days 00:00:00.000000000,2018-05-01 12:00:00,,,,0.0,0.0,2018-04-01 12:00:00,KRC,UTC+0
n,Paymon,,Paymon is a blockchain platform that connect all market participants through new scalable blockchain  Hive,34 days 09:00:00.000000000,2018-05-03 23:00:00,,,,0.0,0.0,2018-03-30 14:00:00,PMNT,UTC+1
n,CEEK,,Virtual Reality platform for streamed live events and productions making use of Blockchain Technology,17 days 23:58:00.000000000,2018-05-04 04:59:00,,,,0.0,0.0,2018-04-16 05:01:00,CEEK,UTC+0
n,Nickelcoin,,Deploying Blockchain tehnology to Customers Loyalty Rewards,11 days 00:00:00.000000000,2018-05-07 12:00:00,,,,0.0,0.0,2018-04-26 12:00:00,NKL,UTC+0
n,intimate.io,,Intimate is a cryptocurrency facilitating payments and trust for the adult industry,12 days 00:00:00.000000000,2018-05-08 09:00:00,,,,0.0,0.0,2018-04-26 09:00:00,ITM,UTC+0
n,ELIGMA,,AIdriven and blockchainbased cognitive commerce platform,21 days 00:00:00.000000000,2018-05-08 11:00:00,,,,0.0,0.0,2018-04-17 11:00:00,ELI,UTC+1
n,PATRON,,PATRON is a one stop shop for social media influencers worldwide whiles using blockchain technology and cryptocurrency,42 days 15:59:00.000000000,2018-05-08 23:59:00,,,,0.0,0.0,2018-03-27 08:00:00,PAT,UTC--9
n,BlocSide Sports,,Innovating Optimizing  Reimagining the Fan Experience with the infusion of Blockchain Technology,41 days 00:00:00.000000000,2018-05-09 11:00:00,,,,0.0,0.0,2018-03-29 11:00:00,MVP,UTC--8
n,Nexusless,,Peertopeer content delivery network where anyone can monetize the unused capacity of their computers and smartphones,21 days 00:00:00.000000000,2018-05-09 12:00:00,,,,0.0,0.0,2018-04-18 12:00:00,NXLS,UTC+0
n,Shivom,,The Global BlockchainGenomics Ecosystem Powering the Next Era of Precision Medicine,7 days 10:59:00.000000000,2018-05-10 23:59:00,,,,0.0,0.0,2018-05-03 13:00:00,OMX,UTC+0
n,BitGuild,,BitGuild will disrupt the gaming industry by creating a platform for games that live on the blockchain,30 days 00:00:00.000000000,2018-05-11 20:11:00,,,,0.0,0.0,2018-04-11 20:11:00,PLAT,UTC+0
n,Lunes Platform,,Lunes is a platform which provides a set of decentralized solutions through blockchain,30 days 00:00:00.000000000,2018-05-15 00:00:00,,,,0.0,0.0,2018-04-15 00:00:00,LNS,UTC--3
n,Ambit,,Every bit of your future secured on the Blockchain Ambit helps everyone earn from cryptocurrency mining,25 days 00:00:00.000000000,2018-05-15 00:00:00,,,,0.0,0.0,2018-04-20 00:00:00,AMBT,UTC+0
n,Arcona,,Blockchain powered augmented reality ecosystem merging real and virtual worlds worldwide creating augmented reality layer  the Digital Land,30 days 00:00:00.000000000,2018-05-15 00:00:00,,,,0.0,0.0,2018-04-15 00:00:00,Arcona,UTC+2
n,FIC Network,,Earn and Pay Interest on Your Crypto Assets Fixed Income Infrastructure on Blockchain,117 days 12:00:00.000000000,2018-05-15 12:00:00,,,,0.0,0.0,2018-01-18 00:00:00,eFIC,UTC+0
n,eMarketChain,,The blockchainpowered ecommerce platform with 0 commissions on every purchase,30 days 00:00:00.000000000,2018-05-15 14:00:00,,,,0.0,0.0,2018-04-15 14:00:00,EMAC,UTC+0
n,Brickblock,,invest Cryptocurrencies in Real World Assets in a process to encourage mainstream adoption,15 days 06:00:00.000000000,2018-05-15 19:00:00,,,,0.15,-0.7503,2018-04-30 13:00:00,BBT,UTC+0
n,CargoCoin,,Revolutionaising Global Trade and Transport through Decentralisation with a focus on the shipping industry,29 days 23:59:00.000000000,2018-05-15 23:59:00,,,,0.0,0.0,2018-04-16 00:00:00,CRGO,UTC+0
n,Spindle,,Transparency and Autonomy in Investment powered through the use of the unique Blockchain Technology,6 days 23:59:00.000000000,2018-05-15 23:59:00,,,,0.01,-0.9092,2018-05-09 00:00:00,SPD,UTC+0
n,SMARTRealty,,SMARTRealty is revolutionizing the real estate industry,89 days 23:59:00.000000000,2018-05-15 23:59:00,,,,0.0,0.0,2018-02-15 00:00:00,RLTY,UTC+0
n,Worldopoly,,Mobile gaming combined with Augmented Reality,21 days 23:59:00.000000000,2018-05-17 23:59:00,,,,0.0,0.0,2018-04-26 00:00:00,WPT,UTC--8
n,Synthestech,,Synthestech is a scientific research center engaged in technology development for synthesis of precious metals and valuable isotopes,61 days 00:00:00.000000000,2018-05-18 00:00:00,,,,0.0,0.0,2018-03-18 00:00:00,STT,UTC+0
n,WorldWiFi,,Decentralized free wifi network powered by blockchain,30 days 00:00:00.000000000,2018-05-18 00:00:00,,,,0.0,0.0,2018-04-18 00:00:00,WT,UTC+3
n,Goldiam,,The Future of Gold and Diamond mining,39 days 00:00:00.000000000,2018-05-18 08:00:00,,,,0.0,0.0,2018-04-09 08:00:00,GOL,UTC+1
n,DreamTeam,,DreamTeam  Infrastructure platform and payment gateway for esports and gaming,37 days 00:00:00.000000000,2018-05-19 17:00:00,,,,0.03,-0.8309000000000001,2018-04-12 17:00:00,DREAM,UTC+0
n,Mira,,Mira is a software suite for buying storing and sending cryptocurrencies in an easy and convenient way,30 days 00:00:00.000000000,2018-05-20 08:00:00,,,,0.0,0.0,2018-04-20 08:00:00,MIRA,UTC+0
n,FrYA,,Blockchain solution for Businesses of all size shapes and form for improved processes and systems efficiency,40 days 00:00:00.000000000,2018-05-20 09:00:00,,,,0.0,0.0,2018-04-10 09:00:00,FRYA,UTC+0
n,WindEnergyMining,,Green Energy Green Mining Cryptocurrency mining in an ecofriendly environment,61 days 00:00:00.000000000,2018-05-20 10:00:00,,,,0.0,0.0,2018-03-20 10:00:00,WEM,UTC+2
n,Unibright,,The unified framework for blockchain based business integration to maximize efficiency and profits,30 days 00:00:00.000000000,2018-05-20 13:00:00,,,,0.0,0.0,2018-04-20 13:00:00,UBT,UTC+0
n,LikeCoin,,LikeCoin aims to reinvent the Like by realigning creativity and reward,14 days 23:59:00.000000000,2018-05-21 23:59:00,,,,0.0,0.0,2018-05-07 00:00:00,LIKE,UTC+8
n,Crowd Machine,,Crowd Machine is powering the next generation of decentralized blockchain applications,51 days 23:59:00.000000000,2018-05-22 23:59:00,,,,0.0,0.0,2018-04-01 00:00:00,CMCT,UTC+0
n,Rentything,,Rentything  Worlds 1st Decentralized P2P Renting Platform Airbnb for Everything RentGetPaid,28 days 00:00:00.000000000,2018-05-23 13:00:00,,,,0.0,0.0,2018-04-25 13:00:00,RTC,UTC+0
n,Mass Vehicle Ledger,,Mass Vehicle Ledger Ecosystem MVL Ecosystem pronounced as embuh l Ecosystem is a new blockchainbased ecosystem created for use in the vehicle industry,9 days 00:00:00.000000000,2018-05-24 21:00:00,,,,0.0,0.0,2018-05-15 21:00:00,MVL,UTC+9
n,GraphGrail AI,,Artificial intelligence platform for blockchain built on the basis of natural language processing technologies,95 days 00:00:00.000000000,2018-05-25 08:00:00,,,,0.0,0.0,2018-02-19 08:00:00,GAI,UTC+0
n,SMOKE,,SMOKE is the cryptocurrency of the SmokeNetwork The first cannabis community to combine blockchain technology with soc,35 days 00:00:00.000000000,2018-05-25 12:00:00,,,,0.04,-0.5555,2018-04-20 12:00:00,SMOKE,UTC+0
n,BunnyToken,,BunnyToken is a payment solution for the 103 billion adult industry,30 days 09:59:00.000000000,2018-05-25 23:59:00,,,,0.0,0.0,2018-04-25 14:00:00,BUNNY,UTC+0
n,MobileBridge,,The Blockchain and cryptotoken based marketing automation platform for optimized market performance,29 days 23:59:00.000000000,2018-05-25 23:59:00,,,,0.0,0.0,2018-04-26 00:00:00,MMTM,UTC+0
n,Coinadvisor,,Coinadvisor is a trading platform for arbitrage bot and a multi accounts management tool,30 days 23:59:00.000000000,2018-05-27 23:59:00,,,,0.0,0.0,2018-04-27 00:00:00,CADV,UTC+1
n,TransCrypt,,Send and receive money like a text or email messages through encryption,27 days 23:59:00.000000000,2018-05-27 23:59:00,,,,0.0,0.0,2018-04-30 00:00:00,TSR,UTC--8
n,Xsolus,,Blockchain Services and Product Ecosystem Development bringing many benefits to users and stakeholders,27 days 23:59:00.000000000,2018-05-29 14:59:00,,,,0.0,0.0,2018-05-01 15:00:00,XSO,UTC+0
n,DateCoin,,The fastest successful match,61 days 00:00:00.000000000,2018-05-30 00:00:00,,,,0.0,0.0,2018-03-30 00:00:00,DTC,UTC+0
n,Adblurb,,The Future of Advertising Adblur helps to make marketing and advertising very easy and it reduces costs,29 days 00:00:00.000000000,2018-05-30 00:00:00,,,,0.0,0.0,2018-05-01 00:00:00,ADBL,UTC+0
n,Zuflo.IO,,Trading and Finance all on one platform It is a onestopshop for cryptocurrency and cryptoasset trading,29 days 13:50:00.000000000,2018-05-30 13:50:00,,,,0.0,0.0,2018-05-01 00:00:00,ZFL,UTC+3
n,Iryo,,Blockchain driven healthcare network built on decentralising access to medical data,30 days 00:00:00.000000000,2018-05-30 14:00:00,,,,0.0,0.0,2018-04-30 14:00:00,IRYO,UTC+0
n,GoChain,,GoChain is a scalable Ethereum based smart contract blockchain that is fast secure and green,15 days 00:00:00.000000000,2018-05-31 00:00:00,,,,0.0,0.0,2018-05-16 00:00:00,GOC,UTC--8
n,DIW Token,,DIW is a secure blockchainbased digital platform which safeguards and secures your digital life,28 days 00:00:00.000000000,2018-05-31 12:00:00,,,,0.0,0.0,2018-05-03 12:00:00,DIW,UTC+0
n,Birdchain,,Birdchain  blockchain based A2P2P Application to person to person app,91 days 00:00:00.000000000,2018-05-31 15:00:00,,,,0.0,0.0,2018-03-01 15:00:00,BIRD,UTC+3
n,Jointedu,,Educational investment on Blockchain Enable everybody to share their knowledge and skills through our future online learning system,45 days 14:00:00.000000000,2018-05-31 23:00:00,,,,0.0,0.0,2018-04-16 09:00:00,JOI,UTC+7
n,BITRUST,,A decentralized easy to use peer2peer cryptocurrency insurance platform,59 days 11:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-04-02 12:00:00,BTF,UTC+0
n,BitProperty,,Tokenizing and digitalizing Real Estate Investments through the application of Blockchain Technology,45 days 23:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-04-16 00:00:00,BPS,UTC+3
n,STeX Exchange,,All Coins One Platform Trade over 10000 direct coin cross rates in one place,30 days 11:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-05-01 12:00:00,A2A,UTC+0
n,Cool Cousin,,Revolutionizing travel with a sharing economy powered by Blockchain for efficiency transparency and security,35 days 23:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-04-26 00:00:00,CUZ,UTC+0
n,Successlife,,A customized Payment Solution for the Education Personal and Professional Development Industries,46 days 23:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-04-15 00:00:00,SLT,UTC+0
n,FCFL,,The first professional sports league built on the blockchain and controlled by the fans,72 days 14:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-03-20 09:00:00,FAN,UTC--8
n,Virtonomics,,Ecosystem capable of meeting the million people needs in an affordable interesting creative and wellpaid online job,91 days 23:59:00.000000000,2018-05-31 23:59:00,,,,0.0,0.0,2018-03-01 00:00:00,VIC,UTC+4
n,Transcodium,,Transcodium aims to provide the first peertopeer blockchain based and decentralized media transcoding editing and distribution platform with high quality and reliable computational power at a very affordable price,92 days 23:59:59.000000000,2018-05-31 23:59:59,,,,0.0,-0.9939,2018-02-28 00:00:00,TNS,UTC+0
n,Gamblica,,Gamblica is an international gambling platform based on innovative digital solutions and blockchain technology,92 days 00:00:00.000000000,2018-06-01 00:00:00,,,,0.0,0.0,2018-03-01 00:00:00,GMBC,UTC+0
n,BitMinutes,,The primary goal of Bitminutes ICO is to provide access to key financial services for over two billion unbanked worldwide,32 days 00:00:00.000000000,2018-06-01 12:00:00,,,,0.0,0.0,2018-04-30 12:00:00,BMT,UTC+4
n,Kora Network,,Infrastructure for building inclusive financial systems for all and sundry using blockchain,14 days 00:00:00.000000000,2018-06-01 12:00:00,,,,0.0,-0.996,2018-05-18 12:00:00,KNT,UTC+0
n,EOS,,A powerful infrastructure for decentralized apps powered by Blockchain Technology,340 days 00:00:00.000000000,2018-06-01 14:00:00,,,,3.49,0.0,2017-06-26 14:00:00,EOS,UTC+0
n,Safinus,,A platform that unites novice and experienced investors,31 days 23:59:00.000000000,2018-06-02 23:59:00,,,,0.0,0.0,2018-05-02 00:00:00,SAF,UTC+0
n,Etheera,,The Future of Real Estate with decentralized Portal  All in One Software Solution for the Agents,113 days 00:00:00.000000000,2018-06-03 10:00:00,,,,0.0,0.0,2018-02-10 10:00:00,ETA,UTC+1
n,Cultural Places,,Blockchain meets culture connect visitors institutions and artists,91 days 00:00:00.000000000,2018-06-04 14:00:00,,,,0.0,0.0,2018-03-05 14:00:00,CC,UTC+1
n,StasyQ,,StasyQ brings crypto revolution to the adult industry,60 days 00:00:00.000000000,2018-06-05 12:00:00,,,,0.0,0.0,2018-04-06 12:00:00,SQoin,UTC+0
n,TopiaCoin,,Secure and Decentralized File Sharing Infrastructure using blockchain technology,21 days 00:00:00.000000000,2018-06-05 12:00:00,,,,0.0,0.0,2018-05-15 12:00:00,TOPIA,UTC+0
n,MoneyToken,,MoneyToken provides cryptobacked loans stablecoin MTC and a decentralized exchange service,35 days 23:59:00.000000000,2018-06-06 23:59:00,,,,0.0,0.0,2018-05-02 00:00:00,IMT,UTC+0
n,CoinOil,,Oil Backed Coin CoinOil will be supported by assets in physical oil  oil futures,76 days 23:59:00.000000000,2018-06-08 23:59:00,,,,0.0,0.0,2018-03-24 00:00:00,COIL,UTC--8
n,White Rabbit,,White Rabbit allows you to reward the films and series you stream on whatever peertopeer platform you choose to stream them from,26 days 00:00:00.000000000,2018-06-10 14:00:00,,,,0.0,0.0,2018-05-15 14:00:00,WRT,UTC+0
n,Multiversum,,4th Generation Blockchain with a Multidimensional Structure POS,55 days 23:59:00.000000000,2018-06-10 23:59:00,,,,0.0,0.0,2018-04-16 00:00:00,MTV,UTC+1
n,GIFcoin,,The GIF in GIFcoin stands for Gambling Investment Fund Gamers get to make winning in a provably fair gambling system,87 days 16:00:00.000000000,2018-06-12 00:00:00,,,,0.0,0.0,2018-03-16 08:00:00,GIF,UTC+0
n,CRYDE,,A blockchain based car raffle platform with profit dividend paid out to token holders,36 days 00:00:00.000000000,2018-06-12 12:00:00,,,,0.0,0.0,2018-05-07 12:00:00,CRD,UTC+1
n,CRYSTALS,,First blockchain platform for modeling industry which operates as an intermediary between service providers and customers,14 days 23:59:00.000000000,2018-06-12 23:59:00,,,,0.0,0.0,2018-05-29 00:00:00,CRS,UTC+2
n,Airchain Network,,Airchain is the next revolution in Freight Industry for unrivaled transparency and efficiency,31 days 00:00:00.000000000,2018-06-14 20:00:00,,,,0.0,0.0,2018-05-14 20:00:00,ANK,UTC+1
n,CryptoFlix,,Blockchain streaming platform to disrupt the global TV,31 days 00:00:00.000000000,2018-06-15 00:00:00,,,,0.0,0.0,2018-05-15 00:00:00,FLIX,UTC+0
n,BINKD,,Decentralized Cryptocurrency Exchange with Fiat onboarding,61 days 00:00:00.000000000,2018-06-15 06:00:00,,,,0.0,0.0,2018-04-15 06:00:00,BINK,UTC+0
n,BHOM,,Decentralized Property Transaction  Investment Platform,36 days 00:00:00.000000000,2018-06-15 11:56:00,,,,0.0,0.0,2018-05-10 11:56:00,BHM,UTC+1
n,BIORITMAI,,A PERSONALIZED MEDICINE OF THE FUTURE A modern system of biorhythm monitoring with the most sophisticated tools for analysis and realtime diagnostics,61 days 00:00:00.000000000,2018-06-16 00:00:00,,,,0.01,-0.9962000000000001,2018-04-16 00:00:00,BRM,UTC+3
n,Befund,,Decentralized Blockchain service platform for funds It is a Dapp of a public chain designed for the financial industry,31 days 00:00:00.000000000,2018-06-16 00:00:00,,,,0.0,0.0,2018-05-16 00:00:00,BFDT,UTC+8
n,QYKBAR,,Your Personal Bar on the Cloud,32 days 00:00:00.000000000,2018-06-16 09:00:00,,,,0.0,0.0,2018-05-15 09:00:00,QYK,UTC+1
n,Cryptectum,,Investments in swiss real estate on blockchain basis to help streamline the industry make it more efficient and profitable,82 days 00:00:00.000000000,2018-06-17 12:00:00,,,,0.0,0.0,2018-03-27 12:00:00,TECT,UTC+2
n,DACC,,DACC is the worlds first contentbased blockchain that features identity and access management IAM at the infrastructure level,7 days 23:59:00.000000000,2018-06-17 23:59:00,,,,0.0,0.0,2018-06-10 00:00:00,DAC,UTC+8
n,Earthmedz,,Ensuring the accessibility of efficient healthcare globally using blockchain,59 days 13:59:00.000000000,2018-06-18 23:59:00,,,,0.0,0.0,2018-04-20 10:00:00,ETD,UTC+0
n,SOOM Blockchain,,SOOM 4th Blockchain is a BlockchainasaService platform designed for both conventional and smartphone usage,36 days 00:00:00.000000000,2018-06-20 00:00:00,,,,0.0,0.0,2018-05-15 00:00:00,SOOM,UTC+0
n,Deedcoin,,Deedcoin is the blockchain of the real estate industry reducing commissions by over 80 with licensed agents anywhere,31 days 00:00:00.000000000,2018-06-21 10:00:00,,,,0.0,0.0,2018-05-21 10:00:00,DEED,UTC--5
n,Acorn Collective,,Making crowdfunding easy and accessible to anyone anywhere and at anytime,29 days 00:00:00.000000000,2018-06-24 00:00:00,,,,0.0,0.0,2018-05-26 00:00:00,OAK,UTC+0
n,WeevoCity,,Decentralized Social Urban Network for Online Marketing Focused on Local Business,59 days 23:59:00.000000000,2018-06-25 00:00:00,,,,0.0,0.0,2018-04-26 00:01:00,WEE,UTC+2
n,Coin Mine Australia,,Australias First  Largest Crowd Funded Mining Operation,70 days 15:59:00.000000000,2018-06-25 23:59:00,,,,0.0,0.0,2018-04-16 08:00:00,CMA,UTC+8
n,Savage Token,,The Savage Token project is a  democratized tokenized reputationbased stock media platform that rewards millions of digital content creators without the need for any central middlemen,92 days 23:58:00.000000000,2018-06-26 23:59:00,,,,0.0,0.0,2018-03-26 00:01:00,SAVG,UTC+0
n,ICST,,ICST is a platform used to identity store and protect creative content using blockchain technology,17 days 00:00:00.000000000,2018-06-29 00:00:00,,,,0.0,0.0,2018-06-12 00:00:00,ICST,UTC+0
n,PRETHER,,PRETHER Cryptocurrency backed by Precious Metals to give intrinsic value to investors,90 days 00:00:00.000000000,2018-06-30 00:00:00,,,,0.0,0.0,2018-04-01 00:00:00,PTH,UTC+1
n,ADAMANT Messenger,,The most secure and anonymous messenger encrypted with Blockchain ADAMANT will bring a new user experience to messaging,151 days 00:01:00.000000000,2018-06-30 06:19:00,,,,0.0,0.0,2018-01-30 06:18:00,ADM,UTC+3
n,WELL,,Healthcare Delivered WELL With Blockchain technology WELL is set to revolutionize the healthcare industry,75 days 00:00:00.000000000,2018-06-30 08:00:00,,,,0.0,-0.9555,2018-04-16 08:00:00,WELL,UTC+0
n,Triwer,,Parcel Delivery with Precision and Speed Using Blockchain Technology for improved Efficiency,29 days 00:00:00.000000000,2018-06-30 12:00:00,,,,0.0,0.0,2018-06-01 12:00:00,TRW,UTC+1
n,EQUI,,EQUI disrupts the traditional venture investment market by empowering the crypto community to join the next generation of venture capital investors,106 days 23:00:00.000000000,2018-06-30 12:00:00,,,,0.0,0.0,2018-03-15 13:00:00,EQUI,UTC+0
n,Lotus Core,,The decentralized platform for gamers developers and investors,31 days 00:00:00.000000000,2018-06-30 13:00:00,,,,0.0,0.0,2018-05-30 13:00:00,LTS,UTC+0
n,RoBET,,RoBET is going to be the first platform for crypto sports betting and cryptocurrency exchange,71 days 00:00:00.000000000,2018-06-30 15:00:00,,,,0.0,0.0,2018-04-20 15:00:00,RAC,UTC+0
n,Global REIT,,The first ever Blockchain based Real Estate Investment Trust REIT to ensure profitable returns for subscribers,29 days 00:00:00.000000000,2018-06-30 17:00:00,,,,0.0,0.0,2018-06-01 17:00:00,GREM+GRET,UTC+0
n,Globatalent,,The sports marketplace where you can invest in your worldwide idols by making use of the magic of blockchain technology to present a transparent process,12 days 23:59:00.000000000,2018-06-30 23:59:00,,,,0.0,0.0,2018-06-18 00:00:00,GBT,UTC+1
n,Konios,,The worlds most secure cash  crypto platform,60 days 23:59:00.000000000,2018-06-30 23:59:00,,,,0.0,0.0,2018-05-01 00:00:00,KON,UTC+1
n,All-Stocks Network,,The ALLSTOCKS Network is a distributed global stock exchange platform which aims to interface with all major stock exchanges and stock brokers around the world,60 days 23:59:00.000000000,2018-06-30 23:59:00,,,,0.0,0.0,2018-05-01 00:00:00,AST,UTC+2
n,RealCasino,,RealCasino is a decentralized distributed casino gaming platform,60 days 06:59:00.000000000,2018-06-30 23:59:00,,,,0.0,-0.917,2018-05-01 17:00:00,CHIP,UTC+0
n,Paygine,,Paygine is an open financial platform designed to operate within its own proprietary banking structure and designed to serve cryptobusiness needs,90 days 23:58:00.000000000,2018-06-30 23:59:00,,,,0.0,0.0,2018-04-01 00:01:00,PGC,UTC--5
n,Teacher Coin,,Teacher Coin TCH Crypto Currency for Educators provides a Universal platform for Teachers to purchase and sell resources and plan for Retirement,15 days 00:00:00.000000000,2018-06-30 23:59:00,,,,0.0,0.0,2018-06-15 23:59:00,TCH,UTC+8
n,TRIPBIT,,The New Global Currency for Travel and Tourism,63 days 00:00:00.000000000,2018-07-03 00:00:00,,,,0.0,0.0,2018-05-01 00:00:00,TBT,UTC+0
n,WinStars,,Winstars is a decentralized gaming platform with a catalog of gambling resources the core is built on Blockchain and smart contracts,30 days 23:58:00.000000000,2018-07-03 23:59:00,,,,0.0,0.0,2018-06-03 00:01:00,WINS,UTC+3
n,D-ZONE COIN,,The worlds first settlement service using block chain technology that realizing low commission high security immediate settlement,33 days 23:59:00.000000000,2018-07-04 23:59:00,,,,0.0,0.0,2018-06-01 00:00:00,DZC,UTC+9
n,DataBroker DAO,,DataBroker DAO is the first marketplace to sell  buy sensor data through the use of Blockchain Technology,72 days 00:00:00.000000000,2018-07-07 16:00:00,,,,0.0,0.0,2018-04-26 16:00:00,DTX,UTC+1
n,Essentia,,Essentia is the interoperations and data management framework forged by a whole new set of protocols,12 days 23:59:00.000000000,2018-07-08 12:00:00,,,,0.0,-0.9887,2018-06-25 12:01:00,ESS,UTC+0
n,CrowdIF,,A revolutionary project using sentiment analysis for crypto trading through sophisticated algorithms,15 days 00:00:00.000000000,2018-07-10 12:00:00,,,,0.0,0.0,2018-06-25 12:00:00,CIF,UTC+0
n,XSEARCH,,XSEARCH  Innovating Research System using the power of blockchain technology,30 days 09:00:00.000000000,2018-07-10 23:00:00,,,,0.0,0.0,2018-06-10 14:00:00,XSE,UTC+2
n,Delphi Technologies Token.,,Smart wallet  Currency for Delphi Intelligent carsThis is a token used in Delphi intelligent  driverless cars for use by car,71 days 06:59:00.000000000,2018-07-11 23:59:00,,,,0.0,0.0,2018-05-01 17:00:00,DTT,UTC+7
n,Nihilum,,A lifetime cloud mining service provider managed by a Danish company and a group of passionate professionals,61 days 23:59:00.000000000,2018-07-11 23:59:00,,,,0.0,0.0,2018-05-11 00:00:00,NH,UTC+3
n,Mandala,,A revolutionary digital asset exchange which is simple secure and sustainable,42 days 23:58:00.000000000,2018-07-13 23:59:00,,,,0.0,0.0,2018-06-01 00:01:00,MDX,UTC--5
n,Friend,,Worlds first decentralised open source and device independent computer based on Blockchain Technology,29 days 00:00:00.000000000,2018-07-14 09:00:00,,,,0.0,0.0,2018-06-15 09:00:00,FNT,UTC+0
n,Odyfund,,Fundraising platform linked to a humanitarian crypto emergency fund,30 days 00:00:00.000000000,2018-07-15 12:00:00,,,,0.0,0.0,2018-06-15 12:00:00,ODY,UTC+0
n,VERNAM,,The Worlds First 0 commission insurance on the Blockchain  making insurance more affordable,41 days 14:58:00.000000000,2018-07-15 23:59:00,,,,0.0,0.0,2018-06-04 09:01:00,VRN,UTC+0
n,AbacasXchange,,AbacasXchange is a universal exchange that allows you to trade exchange or transfer Any Asset Anywhere Anytime,30 days 23:59:00.000000000,2018-07-15 23:59:00,,,,0.0,0.0,2018-06-15 00:00:00,ABCS,UTC+0
n,BEAT,,BEAT is a SportAlliance project to help promote Sporting and Healthy activities,144 days 23:59:00.000000000,2018-07-15 23:59:00,,,,0.0,0.0,2018-02-21 00:00:00,BEAT,UTC+1
n,Kepler Technologies,,Artificial Intelligence AI and Robotics Ecosystem Powered by Blockchain Technology,21 days 00:00:00.000000000,2018-07-17 00:00:00,,,,0.0,0.0,2018-06-26 00:00:00,KEP,UTC+4
n,FTEC,,FTEC is an ecosystem of intelligent services and neural networks for conducting effective trading activities on cryptocurrency markets,28 days 00:00:00.000000000,2018-07-18 14:00:00,,,,0.0,0.0,2018-06-20 14:00:00,FTEC,UTC+0
n,PAYERA,,A new era in the crypto world through simple shopping and easy payment,28 days 00:00:00.000000000,2018-07-18 18:00:00,,,,0.0,0.0,2018-06-20 18:00:00,PERA,UTC+1
n,Luckchemy,,Luckchemy is a scalable and provably fair online gambling platform driven by a unique combination of blockchain technology and offchain cryptography,59 days 23:59:00.000000000,2018-07-20 23:59:00,,,,0.0,0.0,2018-05-22 00:00:00,LUK,UTC+0
n,GANA,,The blockchain based AI platform providing personal assistance in cannabis industry,61 days 23:59:00.000000000,2018-07-21 23:59:00,,,,0.0,0.0,2018-05-21 00:00:00,GANA,UTC+1
n,IAC AutoUnit,,Decentralized marketplace with multilevel cashback,118 days 00:00:00.000000000,2018-07-22 12:00:00,,,,0.0,0.0,2018-03-26 12:00:00,ATK,UTC+3
n,Typerium,,IP Protected contentcreation platform social media network and marketplace,27 days 04:59:00.000000000,2018-07-23 23:59:00,,,,0.0,0.0,2018-06-26 19:00:00,TYPE,UTC+1
n,Yumerium,,Play review and Share to Earn on an open Gaming Platform which makes use of the Blockchain,61 days 00:00:00.000000000,2018-07-24 02:00:00,,,,0.0,0.0,2018-05-24 02:00:00,YUM,UTC--8
n,TV-TWO,,Television Ecosystem on the Blockchain which enables directs connection between viewers advertisers and content creators,61 days 00:00:00.000000000,2018-07-24 13:00:00,,,,0.0,0.0,2018-05-24 13:00:00,TTV,UTC+0
